"trackingID","rentalorderid","status","currentLocation","courierName","lastUpdateDate","additionalComments"
"trackingid1273","gamerentalorder1273","Arrived at Facility","Minneapolis,MN","USPS","2018-03-06 01:55:09",""
"trackingid1274","gamerentalorder1274","Out for Delivery","Atlanta,GA","DHL","2023-05-17 02:07:18",""
"trackingid1275","gamerentalorder1275","Arrived at Facility","New Orleans,LA","DHL","2016-03-05 13:48:47",""
"trackingid1276","gamerentalorder1276","In Transit","Miami,FL","TNT","2013-07-22 12:10:17",""
"trackingid1277","gamerentalorder1277","Delivered","Memphis,TN","DHL","2021-09-13 16:59:49",""
"trackingid1278","gamerentalorder1278","Delivered","New York,NY","DHL","2023-01-19 14:43:05",""
"trackingid1279","gamerentalorder1279","Delivered","Sacramento,CA","DHL","2020-08-28 00:41:44",""
"trackingid1280","gamerentalorder1280","In Transit","Colorado Springs,CO","UPS","2020-02-13 13:56:41",""
"trackingid1281","gamerentalorder1281","Ready for Pickup","San Diego,CA","TNT","2021-08-28 06:47:13",""
"trackingid1282","gamerentalorder1282","Arrived at Facility","Tulsa,OK","FedEx","2017-02-27 12:58:52",""
"trackingid1283","gamerentalorder1283","Attempted Delivery","San Antonio,TX","USPS","2022-01-30 20:30:12",""
"trackingid1284","gamerentalorder1284","Arrived at Facility","Austin,TX","FedEx","2018-11-20 06:34:14",""
"trackingid1285","gamerentalorder1285","Out for Delivery","Long Beach,CA","TNT","2018-10-09 13:02:31",""
"trackingid1286","gamerentalorder1286","Returned to Sender","Houston,TX","USPS","2020-07-06 04:11:54",""
"trackingid1287","gamerentalorder1287","Delayed","Las Vegas,NV","TNT","2018-05-04 12:31:17",""
"trackingid1288","gamerentalorder1288","Delayed","Jacksonville,FL","DHL","2018-07-18 19:10:52",""
"trackingid1289","gamerentalorder1289","Delivered","Detroit,MI","USPS","2016-02-07 15:35:33",""
"trackingid1291","gamerentalorder1291","Attempted Delivery","Minneapolis,MN","FedEx","2012-11-11 16:42:26",""
"trackingid1292","gamerentalorder1292","Out for Delivery","Jacksonville,FL","FedEx","2015-11-04 05:20:33",""
"trackingid1293","gamerentalorder1293","In Transit","Virginia Beach,VA","USPS","2017-10-06 07:42:54",""
"trackingid1294","gamerentalorder1294","Ready for Pickup","Kansas City,MO","USPS","2016-03-11 09:00:02",""
"trackingid1295","gamerentalorder1295","In Transit","Minneapolis,MN","TNT","2017-06-18 03:17:17",""
"trackingid1296","gamerentalorder1296","Attempted Delivery","Portland,OR","TNT","2014-07-16 09:24:01",""
"trackingid1297","gamerentalorder1297","Out for Delivery","San Francisco,CA","DHL","2019-10-28 20:18:35",""
"trackingid1298","gamerentalorder1298","Delivered","Fort Worth,TX","USPS","2012-10-06 21:47:24",""
"trackingid1299","gamerentalorder1299","Arrived at Facility","Las Vegas,NV","FedEx","2023-10-04 20:07:58",""
"trackingid1300","gamerentalorder1300","Out for Delivery","Houston,TX","TNT","2023-03-24 18:02:13",""
"trackingid1301","gamerentalorder1301","Delayed","Austin,TX","TNT","2016-02-10 17:45:43",""
"trackingid1302","gamerentalorder1302","Ready for Pickup","Albuquerque,NM","FedEx","2021-08-06 02:12:04",""
"trackingid1303","gamerentalorder1303","In Transit","New Orleans,LA","TNT","2016-05-03 19:25:21",""
"trackingid1304","gamerentalorder1304","Ready for Pickup","San Antonio,TX","DHL","2015-10-26 09:08:30",""
"trackingid1305","gamerentalorder1305","Ready for Pickup","Minneapolis,MN","USPS","2014-10-18 23:07:02",""
"trackingid1306","gamerentalorder1306","Attempted Delivery","Austin,TX","FedEx","2018-11-25 15:15:49",""
"trackingid1307","gamerentalorder1307","Attempted Delivery","Memphis,TN","USPS","2020-12-25 12:28:18",""
"trackingid1308","gamerentalorder1308","Arrived at Facility","Raleigh,NC","TNT","2014-09-06 03:07:40",""
"trackingid1309","gamerentalorder1309","Attempted Delivery","Nashville,TN","TNT","2022-05-22 23:14:04",""
"trackingid1311","gamerentalorder1311","Out for Delivery","Nashville,TN","DHL","2020-04-09 00:59:20",""
"trackingid1312","gamerentalorder1312","Delayed","Wichita,KS","UPS","2014-08-20 07:22:47",""
"trackingid1313","gamerentalorder1313","Delivered","Memphis,TN","FedEx","2017-02-23 03:10:54",""
"trackingid1314","gamerentalorder1314","Arrived at Facility","Virginia Beach,VA","UPS","2020-03-19 16:36:50",""
"trackingid1315","gamerentalorder1315","Out for Delivery","Tulsa,OK","UPS","2023-03-23 03:51:46",""
"trackingid1316","gamerentalorder1316","Delivered","Detroit,MI","DHL","2013-07-09 17:31:56",""
"trackingid1317","gamerentalorder1317","Ready for Pickup","Las Vegas,NV","UPS","2015-05-21 12:45:49",""
"trackingid1318","gamerentalorder1318","Out for Delivery","Louisville,KY","UPS","2013-02-18 05:22:39",""
"trackingid1319","gamerentalorder1319","Returned to Sender","Denver,CO","DHL","2013-12-24 04:20:28",""
"trackingid1320","gamerentalorder1320","Out for Delivery","Tucson,AZ","UPS","2015-11-02 10:11:45",""
"trackingid1321","gamerentalorder1321","Attempted Delivery","Mesa,AZ","UPS","2019-01-18 20:57:46",""
"trackingid1322","gamerentalorder1322","Delivered","Columbus,OH","UPS","2022-11-13 01:48:29",""
"trackingid1323","gamerentalorder1323","Arrived at Facility","Columbus,OH","FedEx","2017-07-30 19:09:50",""
"trackingid1324","gamerentalorder1324","Arrived at Facility","Sacramento,CA","FedEx","2015-08-14 02:49:14",""
"trackingid1325","gamerentalorder1325","Delivered","Baltimore,MD","FedEx","2021-05-29 13:50:09",""
"trackingid1326","gamerentalorder1326","Attempted Delivery","Memphis,TN","DHL","2016-02-13 01:06:56",""
"trackingid1327","gamerentalorder1327","In Transit","Indianapolis,IN","TNT","2018-10-05 04:09:40",""
"trackingid1328","gamerentalorder1328","Out for Delivery","Chicago,IL","UPS","2016-10-30 16:13:33",""
"trackingid1329","gamerentalorder1329","Attempted Delivery","San Francisco,CA","UPS","2020-08-23 19:22:58",""
"trackingid1330","gamerentalorder1330","Returned to Sender","Minneapolis,MN","DHL","2012-06-24 10:54:17",""
"trackingid1331","gamerentalorder1331","Delayed","Baltimore,MD","UPS","2021-04-26 17:48:57",""
"trackingid1332","gamerentalorder1332","Ready for Pickup","Louisville,KY","FedEx","2012-06-04 04:25:00",""
"trackingid1333","gamerentalorder1333","Delivered","Oakland,CA","TNT","2023-04-16 15:54:40",""
"trackingid1334","gamerentalorder1334","Delayed","Charlotte,NC","USPS","2021-08-21 10:58:10",""
"trackingid1335","gamerentalorder1335","Out for Delivery","Minneapolis,MN","UPS","2017-02-10 00:42:36",""
"trackingid1336","gamerentalorder1336","Arrived at Facility","Las Vegas,NV","FedEx","2016-01-08 10:17:26",""
"trackingid1337","gamerentalorder1337","Ready for Pickup","Atlanta,GA","USPS","2012-04-23 14:06:33",""
"trackingid1338","gamerentalorder1338","Delayed","Miami,FL","TNT","2016-07-06 18:12:09",""
"trackingid1339","gamerentalorder1339","In Transit","Tulsa,OK","USPS","2015-08-06 20:55:43",""
"trackingid1340","gamerentalorder1340","Delayed","Atlanta,GA","FedEx","2023-07-29 15:39:25",""
"trackingid1341","gamerentalorder1341","Returned to Sender","Nashville,TN","USPS","2013-01-01 21:20:17",""
"trackingid1342","gamerentalorder1342","Arrived at Facility","Las Vegas,NV","DHL","2014-12-10 11:34:11",""
"trackingid1343","gamerentalorder1343","Delivered","Miami,FL","USPS","2022-06-03 02:09:33",""
"trackingid1344","gamerentalorder1344","Out for Delivery","San Antonio,TX","UPS","2018-10-10 11:28:51",""
"trackingid1345","gamerentalorder1345","Delivered","El Paso,TX","UPS","2017-01-22 12:59:33",""
"trackingid1346","gamerentalorder1346","Ready for Pickup","Indianapolis,IN","DHL","2013-07-27 06:54:39",""
"trackingid1347","gamerentalorder1347","Out for Delivery","Seattle,WA","FedEx","2023-07-22 02:00:25",""
"trackingid1348","gamerentalorder1348","Attempted Delivery","New Orleans,LA","UPS","2023-10-16 11:55:54",""
"trackingid1349","gamerentalorder1349","In Transit","Raleigh,NC","TNT","2022-04-10 06:38:51",""
"trackingid1350","gamerentalorder1350","Attempted Delivery","San Jose,CA","UPS","2012-02-27 05:41:02",""
"trackingid1351","gamerentalorder1351","Attempted Delivery","San Jose,CA","UPS","2014-08-31 21:49:17",""
"trackingid1352","gamerentalorder1352","Delivered","San Antonio,TX","FedEx","2019-12-08 13:55:06",""
"trackingid1353","gamerentalorder1353","Ready for Pickup","Arlington,TX","USPS","2015-03-01 01:35:49",""
"trackingid1354","gamerentalorder1354","In Transit","Wichita,KS","UPS","2017-05-21 10:14:43",""
"trackingid1355","gamerentalorder1355","Delayed","Atlanta,GA","DHL","2018-05-28 14:34:22",""
"trackingid1356","gamerentalorder1356","Out for Delivery","Oklahoma City,OK","USPS","2013-04-01 20:51:40",""
"trackingid1357","gamerentalorder1357","Out for Delivery","Tucson,AZ","TNT","2022-10-04 16:03:15",""
"trackingid1358","gamerentalorder1358","Returned to Sender","New York,NY","FedEx","2020-08-21 06:41:59",""
"trackingid1359","gamerentalorder1359","Arrived at Facility","Omaha,NE","TNT","2023-02-03 23:53:49",""
"trackingid1360","gamerentalorder1360","Returned to Sender","Fresno,CA","USPS","2015-07-20 13:26:38",""
"trackingid1361","gamerentalorder1361","Delayed","Houston,TX","USPS","2016-01-20 18:32:58",""
"trackingid1362","gamerentalorder1362","Returned to Sender","Indianapolis,IN","USPS","2013-05-11 18:59:51",""
"trackingid1363","gamerentalorder1363","Out for Delivery","Houston,TX","TNT","2019-03-18 04:59:11",""
"trackingid1364","gamerentalorder1364","Delivered","Virginia Beach,VA","USPS","2021-05-05 04:19:22",""
"trackingid1365","gamerentalorder1365","Attempted Delivery","Detroit,MI","TNT","2017-01-25 01:13:25",""
"trackingid1366","gamerentalorder1366","Ready for Pickup","Houston,TX","USPS","2022-02-16 12:17:16",""
"trackingid1367","gamerentalorder1367","Attempted Delivery","New York,NY","DHL","2015-05-25 21:26:53",""
"trackingid1368","gamerentalorder1368","Attempted Delivery","San Antonio,TX","USPS","2014-08-04 03:48:59",""
"trackingid1369","gamerentalorder1369","In Transit","Baltimore,MD","TNT","2020-03-18 21:07:56",""
"trackingid1370","gamerentalorder1370","Out for Delivery","Wichita,KS","UPS","2021-01-10 22:20:15",""
"trackingid1371","gamerentalorder1371","Delayed","Dallas,TX","USPS","2021-07-14 01:44:45",""
"trackingid1372","gamerentalorder1372","Delayed","Sacramento,CA","UPS","2016-05-05 08:33:26",""
"trackingid1373","gamerentalorder1373","Ready for Pickup","San Diego,CA","DHL","2022-10-26 12:27:20",""
"trackingid1374","gamerentalorder1374","Delivered","Portland,OR","FedEx","2023-06-09 07:47:04",""
"trackingid1375","gamerentalorder1375","In Transit","Denver,CO","DHL","2018-10-19 19:45:54",""
"trackingid1376","gamerentalorder1376","Arrived at Facility","Mesa,AZ","USPS","2017-12-29 18:51:28",""
"trackingid1377","gamerentalorder1377","Delivered","Wichita,KS","UPS","2017-07-06 18:37:13",""
"trackingid1378","gamerentalorder1378","Returned to Sender","Virginia Beach,VA","UPS","2018-09-10 07:14:35",""
"trackingid1379","gamerentalorder1379","Delivered","Oklahoma City,OK","TNT","2018-05-02 06:23:34",""
"trackingid1380","gamerentalorder1380","Delivered","Albuquerque,NM","UPS","2012-09-05 03:16:46",""
"trackingid1381","gamerentalorder1381","Attempted Delivery","Columbus,OH","TNT","2022-06-15 20:41:51",""
"trackingid1382","gamerentalorder1382","Delivered","Seattle,WA","FedEx","2018-09-07 03:31:48",""
"trackingid1383","gamerentalorder1383","Delayed","Memphis,TN","USPS","2015-07-17 19:03:20",""
"trackingid1384","gamerentalorder1384","Returned to Sender","Louisville,KY","TNT","2013-12-09 13:03:45",""
"trackingid1385","gamerentalorder1385","Returned to Sender","San Francisco,CA","FedEx","2013-09-02 16:30:47",""
"trackingid1386","gamerentalorder1386","Out for Delivery","Sacramento,CA","UPS","2017-09-13 03:47:56",""
"trackingid1387","gamerentalorder1387","Delivered","Tulsa,OK","UPS","2019-03-18 06:31:41",""
"trackingid1388","gamerentalorder1388","Attempted Delivery","Milwaukee,WI","FedEx","2020-08-30 15:25:25",""
"trackingid1389","gamerentalorder1389","Delivered","Houston,TX","UPS","2022-04-21 22:55:17",""
"trackingid1390","gamerentalorder1390","Arrived at Facility","Kansas City,MO","FedEx","2018-04-27 02:35:45",""
"trackingid1391","gamerentalorder1391","Arrived at Facility","Indianapolis,IN","TNT","2018-07-05 08:32:13",""
"trackingid1392","gamerentalorder1392","Attempted Delivery","Long Beach,CA","TNT","2020-04-18 22:32:45",""
"trackingid1393","gamerentalorder1393","Out for Delivery","Arlington,TX","FedEx","2022-12-20 15:35:22",""
"trackingid1394","gamerentalorder1394","Out for Delivery","Minneapolis,MN","TNT","2012-10-28 20:51:12",""
"trackingid1395","gamerentalorder1395","Returned to Sender","Detroit,MI","TNT","2017-12-22 11:20:37",""
"trackingid1396","gamerentalorder1396","Returned to Sender","Arlington,TX","TNT","2014-11-10 10:19:00",""
"trackingid1397","gamerentalorder1397","In Transit","Long Beach,CA","DHL","2021-04-21 13:22:09",""
"trackingid1398","gamerentalorder1398","Attempted Delivery","Raleigh,NC","USPS","2012-01-11 12:00:55",""
"trackingid1399","gamerentalorder1399","Delivered","Houston,TX","UPS","2016-03-10 11:14:50",""
"trackingid1400","gamerentalorder1400","Ready for Pickup","Baltimore,MD","DHL","2014-01-16 13:37:29",""
"trackingid1402","gamerentalorder1402","In Transit","El Paso,TX","FedEx","2017-11-20 14:40:11",""
"trackingid1403","gamerentalorder1403","Returned to Sender","Austin,TX","TNT","2019-01-17 08:48:21",""
"trackingid1404","gamerentalorder1404","Attempted Delivery","Los Angeles,CA","USPS","2012-03-13 04:33:29",""
"trackingid1405","gamerentalorder1405","Attempted Delivery","Omaha,NE","TNT","2012-09-20 09:17:08",""
"trackingid1406","gamerentalorder1406","Returned to Sender","Jacksonville,FL","FedEx","2014-06-03 19:38:35",""
"trackingid1407","gamerentalorder1407","Delayed","Baltimore,MD","USPS","2022-01-06 12:18:10",""
"trackingid1408","gamerentalorder1408","In Transit","Mesa,AZ","TNT","2023-12-07 08:05:34",""
"trackingid1409","gamerentalorder1409","Returned to Sender","Seattle,WA","USPS","2013-10-21 22:21:27",""
"trackingid1410","gamerentalorder1410","Out for Delivery","Detroit,MI","UPS","2019-12-28 03:05:37",""
"trackingid1411","gamerentalorder1411","Delivered","San Antonio,TX","UPS","2015-07-10 21:31:48",""
"trackingid1412","gamerentalorder1412","Returned to Sender","New York,NY","TNT","2022-05-26 21:31:15",""
"trackingid1413","gamerentalorder1413","In Transit","Detroit,MI","USPS","2020-08-07 19:35:20",""
"trackingid1414","gamerentalorder1414","Arrived at Facility","Nashville,TN","FedEx","2018-05-31 23:07:48",""
"trackingid1415","gamerentalorder1415","Out for Delivery","Detroit,MI","TNT","2020-11-05 21:00:36",""
"trackingid1417","gamerentalorder1417","Ready for Pickup","Philadelphia,PA","UPS","2015-04-23 18:53:14",""
"trackingid1418","gamerentalorder1418","Returned to Sender","Philadelphia,PA","TNT","2020-04-12 20:06:58",""
"trackingid1419","gamerentalorder1419","Out for Delivery","Omaha,NE","USPS","2012-10-05 11:05:37",""
"trackingid1420","gamerentalorder1420","Delivered","San Diego,CA","UPS","2022-10-08 04:54:12",""
"trackingid1423","gamerentalorder1423","Delayed","Denver,CO","UPS","2022-12-01 20:14:25",""
"trackingid1424","gamerentalorder1424","Attempted Delivery","Kansas City,MO","DHL","2022-06-28 14:48:07",""
"trackingid1425","gamerentalorder1425","Arrived at Facility","Seattle,WA","UPS","2015-05-25 05:08:41",""
"trackingid1426","gamerentalorder1426","Out for Delivery","Milwaukee,WI","FedEx","2022-04-20 20:39:58",""
"trackingid1427","gamerentalorder1427","Delivered","Kansas City,MO","TNT","2016-09-17 23:06:56",""
"trackingid1428","gamerentalorder1428","In Transit","Baltimore,MD","TNT","2022-04-22 15:15:49",""
"trackingid1429","gamerentalorder1429","Delivered","Miami,FL","USPS","2017-11-12 19:01:56",""
"trackingid1430","gamerentalorder1430","In Transit","Tucson,AZ","UPS","2017-02-18 13:25:44",""
"trackingid1431","gamerentalorder1431","Returned to Sender","San Jose,CA","FedEx","2015-10-19 09:39:45",""
"trackingid1432","gamerentalorder1432","Out for Delivery","Kansas City,MO","USPS","2013-08-27 13:44:15",""
"trackingid1433","gamerentalorder1433","Delivered","Jacksonville,FL","DHL","2020-11-15 02:09:05",""
"trackingid1434","gamerentalorder1434","Ready for Pickup","Baltimore,MD","USPS","2018-03-03 13:28:40",""
"trackingid1435","gamerentalorder1435","Delivered","Oklahoma City,OK","USPS","2016-02-19 22:55:57",""
"trackingid1436","gamerentalorder1436","Delayed","Long Beach,CA","UPS","2012-07-13 05:24:37",""
"trackingid1438","gamerentalorder1438","Out for Delivery","Boston,MA","USPS","2014-09-20 13:34:57",""
"trackingid1439","gamerentalorder1439","Delayed","Jacksonville,FL","FedEx","2016-01-15 19:21:26",""
"trackingid1440","gamerentalorder1440","Delivered","Louisville,KY","FedEx","2012-02-19 11:45:54",""
"trackingid1441","gamerentalorder1441","In Transit","Tucson,AZ","TNT","2014-09-06 17:51:45",""
"trackingid1442","gamerentalorder1442","Delivered","Virginia Beach,VA","DHL","2012-10-03 12:27:05",""
"trackingid1443","gamerentalorder1443","Arrived at Facility","Charlotte,NC","DHL","2012-04-03 06:56:41",""
"trackingid1444","gamerentalorder1444","Returned to Sender","Los Angeles,CA","TNT","2014-01-13 22:19:28",""
"trackingid1445","gamerentalorder1445","Attempted Delivery","Long Beach,CA","USPS","2014-06-21 08:13:45",""
"trackingid1446","gamerentalorder1446","In Transit","Omaha,NE","DHL","2019-10-17 20:37:06",""
"trackingid1447","gamerentalorder1447","Arrived at Facility","Seattle,WA","FedEx","2023-11-02 04:03:29",""
"trackingid1448","gamerentalorder1448","Ready for Pickup","Chicago,IL","FedEx","2018-12-13 07:36:42",""
"trackingid1449","gamerentalorder1449","Returned to Sender","San Antonio,TX","UPS","2021-07-06 10:29:07",""
"trackingid1450","gamerentalorder1450","Out for Delivery","Virginia Beach,VA","DHL","2023-02-22 17:24:11",""
"trackingid1451","gamerentalorder1451","In Transit","Seattle,WA","USPS","2023-09-27 11:28:25",""
"trackingid1453","gamerentalorder1453","Returned to Sender","Atlanta,GA","TNT","2021-06-06 21:55:09",""
"trackingid1454","gamerentalorder1454","Ready for Pickup","Kansas City,MO","USPS","2012-03-24 19:57:12",""
"trackingid1455","gamerentalorder1455","Delayed","Tucson,AZ","UPS","2013-11-03 22:27:27",""
"trackingid1456","gamerentalorder1456","Delayed","Omaha,NE","TNT","2023-07-12 11:34:45",""
"trackingid1457","gamerentalorder1457","Attempted Delivery","Milwaukee,WI","DHL","2017-06-24 05:45:32",""
